"id","member_id","loan_amnt","funded_amnt","funded_amnt_inv","term","int_rate","installment","grade","sub_grade","emp_title","emp_length","home_ownership","annual_inc","verification_status","issue_d","loan_status","pymnt_plan","url","desc","purpose","title","zip_code","addr_state","dti","delinq_2yrs","earliest_cr_line","inq_last_6mths","mths_since_last_delinq","mths_since_last_record","open_acc","pub_rec","revol_bal","revol_util","total_acc","initial_list_status","out_prncp","out_prncp_inv","total_pymnt","total_pymnt_inv","total_rec_prncp","total_rec_int","total_rec_late_fee","recoveries","collection_recovery_fee","last_pymnt_d","last_pymnt_amnt","next_pymnt_d","last_credit_pull_d","collections_12_mths_ex_med","mths_since_last_major_derog","policy_code","application_type","annual_inc_joint","dti_joint","verification_status_joint","acc_now_delinq","tot_coll_amt","tot_cur_bal","open_acc_6m","open_il_6m","open_il_12m","open_il_24m","mths_since_rcnt_il","total_bal_il","il_util","open_rv_12m","open_rv_24m","max_bal_bc","all_util","total_rev_hi_lim","inq_fi","total_cu_tl","inq_last_12m","Group"
6938022,8580030,23000,23000,23000,"36 months",18.25,834.4,"D","D2","Del Monte Foods","10+ years","MORTGAGE",108875,"Verified","Sep-2013","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=6938022","Borrower added on 08/25/13 > Credit Card Consolidation<br>","debt_consolidation","CC Consolidation","142xx","NY",9.72,3,"Nov-1994",4,19,NA,10,0,22020,69.9,21,"f",6240.57,6240.57,23405.09,23405.09,16759.43,6645.66,0,0,0,"Jan-2016",876.79,"Feb-2016","Jan-2016",0,45,1,"INDIVIDUAL",NA,NA,NA,0,0,101346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31500,NA,NA,NA,"B"
53854432,57395154,26225,26225,26225,"36 months",19.99,974.49,"E","E4","Driver","3 years","MORTGAGE",77210.28,"Verified","Jul-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=53854432",NA,"debt_consolidation","Debt consolidation","063xx","CT",34.49,0,"Dec-1974",0,NA,NA,20,0,66473,48,41,"w",22861.89,22861.89,5817.82,5817.82,3363.11,2454.71,0,0,0,"Jan-2016",974.49,"Feb-2016","Jan-2016",0,39,1,"INDIVIDUAL",NA,NA,NA,0,0,318650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137500,NA,NA,NA,"B"
63350177,67692059,12000,12000,12000,"36 months",5.32,361.38,"A","A1",NA,"n/a","MORTGAGE",110400,"Not Verified","Nov-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=63350177",NA,"debt_consolidation","Debt consolidation","933xx","CA",14.5,0,"Oct-1983",0,NA,NA,11,0,11765,15,20,"w",11382.27,11382.27,719.21,719.21,617.73,101.48,0,0,0,"Jan-2016",361.38,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,144407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72600,NA,NA,NA,"B"
39692948,42516825,20000,20000,20000,"60 months",19.24,521.46,"E","E2","REGISTERED NURSE","2 years","OWN",72000,"Source Verified","Feb-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=39692948",NA,"debt_consolidation","Debt consolidation","330xx","FL",16.37,0,"Mar-2005",1,NA,NA,9,0,40665,77.8,18,"w",17605.41,17605.41,5682.62,5682.62,2394.59,3288.03,0,0,0,"Jan-2016",521.46,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,397,321621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52300,NA,NA,NA,"B"
67216234,72016946,5000,5000,5000,"36 months",10.64,162.85,"B","B4","Night Stocker","< 1 year","OWN",45000,"Verified","Dec-2015","Issued","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=67216234",NA,"debt_consolidation","Debt consolidation","984xx","WA",15.84,0,"Feb-2000",1,NA,NA,6,0,7473,73.3,14,"f",5000,5000,0,0,0,0,0,0,0,NA,0,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,15108,1,1,1,1,10,7635,79.5,1,2,3863,76.3,10200,0,0,1,"B"
22253060,24575840,10000,10000,10000,"36 months",16.99,356.48,"D","D3","Law Enforcement","8 years","MORTGAGE",36000,"Source Verified","Jul-2014","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=22253060",NA,"debt_consolidation","Debt consolidation","320xx","FL",22.43,0,"Aug-1998",1,67,56,9,1,2773,23.5,22,"w",0,0,11064.36,11064.36,10000,1064.36,0,0,0,"Apr-2015",8569,NA,"Apr-2015",0,67,1,"INDIVIDUAL",NA,NA,NA,0,0,202912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11800,NA,NA,NA,"B"
59099446,62987166,25000,25000,25000,"60 months",8.18,509.07,"B","B1","Accounting Manager","10+ years","MORTGAGE",105000,"Not Verified","Sep-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=59099446",NA,"credit_card","Credit card refinancing","440xx","OH",25.3,0,"Nov-1984",0,NA,NA,15,0,75378,90.3,30,"w",23631.48,23631.48,2076.04,2076.04,1368.52,707.52,0,0,0,"Jan-2016",509.07,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,328002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83500,NA,NA,NA,"B"
46135199,49242956,24000,24000,24000,"36 months",9.17,765.1,"B","B2","Clinical Dietitian II","8 years","RENT",67500,"Source Verified","Apr-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=46135199",NA,"credit_card","Credit card refinancing","926xx","CA",20.14,0,"Apr-2002",0,NA,NA,13,0,70836,59,35,"w",18601.79,18601.79,6861.45,6861.45,5398.21,1463.24,0,0,0,"Jan-2016",765.1,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,70836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120000,NA,NA,NA,"B"
11717805,13689988,30000,30000,30000,"60 months",15.61,723.34,"C","C4","CONSTRUCTION MANAGEMENT","10+ years","RENT",210000,"Source Verified","Feb-2014","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=11717805","Borrower added on 02/12/14 > CLOSING OUT CREDIT CARDS AT HIGHER INTEREST RATES<br>","credit_card","Credit card refinancing","076xx","NJ",3.55,0,"Nov-1988",0,52,NA,8,0,11583,54.9,39,"f",21578.68,21578.68,15913.48,15913.48,8421.32,7492.16,0,0,0,"Jan-2016",723.34,"Feb-2016","Jan-2016",0,52,1,"INDIVIDUAL",NA,NA,NA,0,0,34325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21100,NA,NA,NA,"B"
48596572,51845379,4800,4800,4800,"36 months",14.65,165.58,"C","C5","Executive Director of Healthcare","4 years","MORTGAGE",110000,"Not Verified","May-2015","Late (31-120 days)","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=48596572",NA,"debt_consolidation","Debt consolidation","292xx","SC",26.63,0,"Apr-1991",1,92,20,10,3,8540,91.8,40,"f",4138.21,4138.21,989.57,989.57,661.79,327.78,0,0,0,"Dec-2015",165.58,"Feb-2016","Jan-2016",0,92,1,"INDIVIDUAL",NA,NA,NA,0,269,209202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9300,NA,NA,NA,"B"
8475061,10227183,10000,10000,10000,"36 months",12.99,336.9,"B","B4","Electrician","3 years","MORTGAGE",75000,"Not Verified","Oct-2013","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=8475061",NA,"debt_consolidation","Debt consolidation","609xx","IL",8.82,0,"Mar-1993",1,38,NA,14,0,4784,22.3,26,"f",0,0,11205.9858622,11205.99,10000,1205.99,0,0,0,"Dec-2014",7164.24,NA,"Nov-2014",0,38,1,"INDIVIDUAL",NA,NA,NA,0,0,145291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21500,NA,NA,NA,"B"
61462130,65580946,8000,8000,8000,"36 months",13.33,270.83,"C","C3","Physical Therapist Assistant","3 years","RENT",48000,"Verified","Oct-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=61462130",NA,"major_purchase","Major purchase","113xx","NY",24.35,0,"Sep-2004",0,36,NA,13,0,12570,51.1,22,"w",7448.02,7448.02,800.64,800.64,551.98,248.66,0,0,0,"Jan-2016",270.83,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,28611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24600,NA,NA,NA,"B"
21480483,23803394,35000,35000,34950,"36 months",13.98,1195.88,"C","C3","Analyst","6 years","MORTGAGE",86400,"Verified","Jul-2014","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=21480483",NA,"credit_card","Credit card refinancing","477xx","IN",27.31,0,"Jan-2000",1,NA,NA,20,0,46297,86.1,34,"f",20277.28,20248.31,20329.96,20300.92,14722.72,5607.24,0,0,0,"Dec-2015",1195.88,"Jan-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,205153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53800,NA,NA,NA,"B"
2014943,2357113,12000,12000,12000,"36 months",16.29,423.61,"C","C4","World Energy Solutions, Inc.","< 1 year","MORTGAGE",80800,"Not Verified","Dec-2012","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=2014943",NA,"debt_consolidation","Credit Consolidation","016xx","MA",13.92,0,"Apr-2002",2,76,NA,9,0,29510,61,26,"f",0,0,13589,13589,12000,1589,0,0,0,"Nov-2013",9354.1,NA,"Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,241650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48400,NA,NA,NA,"B"
41430440,44337214,8200,8200,8200,"36 months",15.61,286.72,"D","D1",NA,"n/a","OWN",22176,"Verified","Feb-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=41430440",NA,"debt_consolidation","Debt consolidation","721xx","AR",36.96,0,"Aug-2011",0,NA,NA,11,0,7302,70.2,14,"f",6290.35,6290.35,2861.42,2861.42,1909.65,951.77,0,0,0,"Jan-2016",295.16,"Jan-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,15369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10400,NA,NA,NA,"B"
43196143,46202899,32625,32625,32625,"36 months",14.65,1125.38,"C","C5","RN","10+ years","MORTGAGE",71000,"Verified","Mar-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=43196143",NA,"debt_consolidation","Debt consolidation","448xx","OH",19.98,0,"Dec-1991",0,NA,NA,14,0,43783,82.3,28,"w",25752.43,25752.43,10101.87,10101.87,6872.57,3229.3,0,0,0,"Dec-2015",1125.38,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,85126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53200,NA,NA,NA,"B"
243173,242122,8000,8000,4085.08,"36 months",13.55,271.68,"D","D4","ASU University","< 1 year","RENT",52000,"Not Verified","Feb-2008","Does not meet the credit policy. Status:Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=243173","I need a loan for $8000 so i can refinance two credit cards that have a high interest rate on them.","credit_card","Refinancing credit card","853xx","AZ",27.05,0,"Sep-2000",2,31,0,15,0,11023,59.9,29,"f",0,0,9776.43,4988.64,8000,1776.43,0,0,0,"Feb-2011",291.35,"Mar-2011","Feb-2011",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
61543762,65662626,29975,29975,29950,"60 months",18.55,770.17,"E","E2","Nurse practitioner","2 years","RENT",104000,"Verified","Oct-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=61543762",NA,"debt_consolidation","Debt consolidation","303xx","GA",25.98,0,"Jul-2004",3,NA,NA,25,0,22548,52,46,"f",29040.28,29016.06,2233.28,2231.42,934.72,1298.56,0,0,0,"Jan-2016",770.17,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,176245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43500,NA,NA,NA,"B"
66562164,71287920,24850,24850,24850,"36 months",13.67,845.34,"C","C4","Treasury Manager","5 years","RENT",2e+05,"Verified","Dec-2015","Issued","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=66562164",NA,"debt_consolidation","Debt consolidation","900xx","CA",16.65,0,"Aug-2004",0,56,NA,14,0,29697,56.1,29,"f",24850,24850,0,0,0,0,0,0,0,NA,0,"Jan-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,92018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52900,NA,NA,NA,"B"
67878273,72736987,7300,7300,7300,"36 months",7.26,226.28,"A","A4","Senior Account Executive","5 years","OWN",60000,"Verified","Dec-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=67878273",NA,"debt_consolidation","Debt consolidation","600xx","IL",18.2,0,"Sep-2005",0,39,NA,20,0,7410,32.8,41,"w",7300,7300,0,0,0,0,0,0,0,NA,0,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,49597,0,9,1,2,8,42187,72.3,0,2,5113,61.3,22600,1,0,1,"B"
41100627,43976426,13000,13000,13000,"36 months",6.68,399.51,"A","A3","Teacher","10+ years","MORTGAGE",62000,"Source Verified","Feb-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=41100627",NA,"debt_consolidation","Debt consolidation","970xx","OR",22.34,0,"Feb-1991",0,NA,67,16,1,10295,21.9,43,"w",9645.39,9645.39,4010.89,4010.89,3354.61,656.28,0,0,0,"Dec-2015",399.51,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,49298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47000,NA,NA,NA,"B"
11915326,13907469,28000,28000,28000,"36 months",7.62,872.52,"A","A3","Senior IT Manager","4 years","MORTGAGE",106000,"Source Verified","Feb-2014","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=11915326","Borrower added on 02/16/14 > I am consolidating all of my credit card debt that I have been paying on for many years now. I'm trying to reduce the overall interest and term of my debt.<br>","credit_card","Credit card refinancing","801xx","CO",28.85,0,"Dec-1998",2,NA,NA,19,0,34925,44.4,43,"w",11652.64,11652.64,19195.44,19195.44,16347.36,2848.08,0,0,0,"Dec-2015",872.52,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,215833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78700,NA,NA,NA,"B"
28753020,31226156,20000,20000,20000,"36 months",13.98,683.36,"C","C3","Store Manager","3 years","OWN",90000,"Source Verified","Oct-2014","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=28753020",NA,"home_improvement","Home improvement","572xx","SD",5.53,0,"Apr-1987",2,NA,66,8,2,13818,62.2,12,"f",13194.53,13194.53,9551.51,9551.51,6805.47,2746.04,0,0,0,"Jan-2016",683.36,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,13818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22200,NA,NA,NA,"B"
12617369,14629525,12000,12000,11925,"60 months",15.61,289.34,"C","C5","coordinator","4 years","RENT",30000,"Source Verified","Mar-2014","Charged Off","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=12617369","Borrower added on 03/12/14 > Bill Consolidation<br>","debt_consolidation","Debt consolidation","727xx","AR",19.84,0,"Aug-2006",3,44,NA,20,0,4366,22.3,54,"f",0,0,2604.06,2587.78,1263.49,1340.57,0,0,0,"Dec-2014",289.34,NA,"Jan-2016",0,44,1,"INDIVIDUAL",NA,NA,NA,0,0,11463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19600,NA,NA,NA,"B"
59090559,62978320,35000,35000,35000,"60 months",24.99,1027.1,"F","F4","Chief Learning Officer","< 1 year","RENT",250000,"Source Verified","Sep-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=59090559",NA,"debt_consolidation","Debt consolidation","191xx","PA",8.29,2,"Aug-1991",2,13,NA,5,0,26264,0,14,"w",33772.13,33772.13,4130.6,4130.6,1227.87,2902.73,0,0,0,"Jan-2016",1027.1,"Feb-2016","Jan-2016",0,13,1,"INDIVIDUAL",NA,NA,NA,0,0,50868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27600,NA,NA,NA,"B"
55583726,59185449,6725,6725,6725,"36 months",9.17,214.39,"B","B2","Service Manager","5 years","OWN",40000,"Verified","Jul-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=55583726",NA,"debt_consolidation","Debt consolidation","860xx","AZ",10.71,0,"Feb-2004",0,NA,NA,6,0,4599,13.5,30,"w",5409.78,5409.78,1546.18,1546.18,1315.22,230.96,0,0,0,"Jan-2016",214.39,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,18879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34000,NA,NA,NA,"B"
31256585,33829775,7000,7000,7000,"36 months",7.12,216.53,"A","A3","Programmer Assist","10+ years","MORTGAGE",60000,"Not Verified","Oct-2014","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=31256585",NA,"debt_consolidation","Debt consolidation","330xx","FL",10.05,0,"Aug-2002",0,NA,NA,15,0,8898,31.9,51,"w",0,0,7479.18,7479.18,7000,479.18,0,0,0,"Nov-2015",4883.59,NA,"Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,202446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27900,NA,NA,NA,"B"
544537,702437,8000,8000,8000,"36 months",11.12,262.37,"B","B3","w.w. Grainger","< 1 year","MORTGAGE",70000,"Verified","Jul-2010","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=544537","Borrower added on 07/09/10 > this is a debt consolidation loan not a major purchase.  I just landed a solid new job 9 months ago almost doubling my yearly pay with a great compnay and taking a look at my credit cards and debt I am paying over 20% on some of them.  This loan frees me from that skyrocketed number and my large family of 5 can invest more of our money to our future needs rather then the credit card companies!  Any questions please ask!<br/> Borrower added on 07/12/10 > I have a solid payment history and no delinquencies.  Also on top of home equity I own two vehicles completey paid off in full as available equity.<br/><br/>Most of this debt came from having poor heath insurance and a new baby arrrive last year.  Now with a new job and better benefits I would love to see this debt go away at an affordable interest rate in a set amount of time!  Thanks to all who have invested so far!<br/>","major_purchase","Free From Debt-reasonable Interest Rates","871xx","NM",11.55,0,"May-1982",0,78,85,11,1,8609,69.4,22,"f",0,0,9284.97,9284.97,8000,1284.97,0,0,0,"Aug-2012",3021.6,NA,"Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
61430245,65549004,16000,16000,16000,"60 months",12.29,358.27,"C","C1","Branch Manager","3 years","RENT",68000,"Not Verified","Oct-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=61430245",NA,"debt_consolidation","Debt consolidation","294xx","SC",11.14,0,"Dec-2002",0,NA,42,10,1,6147,34.1,42,"w",15410.8,15410.8,1102.12,1102.12,589.2,512.92,0,0,0,"Jan-2016",358.27,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,20361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18000,NA,NA,NA,"B"
1681767,1964394,23200,23200,23200,"36 months",19.72,858.89,"D","D5","Dept of Veterans Affairs","10+ years","MORTGAGE",90005,"Verified","Nov-2012","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1681767","Borrower added on 10/29/12 > To consolidate debt into one payment with plans to payoff entire loan in 1 year and be competely debt free with the exception of our mortgage payment!<br>","debt_consolidation","Debt Reduction","240xx","VA",10.43,0,"Aug-1999",0,64,NA,11,0,13420,71.8,28,"f",0,0,28519.3780605,28519.38,23200,5319.38,0,0,0,"Apr-2014",14781.04,NA,"Jan-2016",0,65,1,"INDIVIDUAL",NA,NA,NA,0,0,275820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18700,NA,NA,NA,"B"
7670078,9351948,18000,18000,18000,"36 months",9.25,574.5,"A","A5","court reporter/manager","10+ years","MORTGAGE",67374.4,"Not Verified","Oct-2013","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=7670078","Borrower added on 10/03/13 > Pay off high interest credit cards and home improvement<br>","credit_card","Free Me","327xx","FL",15.53,0,"Oct-1990",0,NA,96,11,1,14384,49.1,19,"f",0,0,20342.0436669,20342.04,18000,2342.04,0,0,0,"Sep-2015",7706.72,NA,"Oct-2015",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,198204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29300,NA,NA,NA,"B"
38506546,41300372,8000,8000,8000,"36 months",15.99,281.22,"D","D2","Phone Channel - Group Manager","4 years","RENT",77000,"Source Verified","Jan-2015","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=38506546",NA,"credit_card","Credit card refinancing","296xx","SC",18.73,0,"Jul-1998",0,NA,NA,11,0,10257,95,27,"f",0,0,8969.63,8969.63,8000,969.63,0,0,0,"Nov-2015",5952.86,NA,"Nov-2015",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,54829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10800,NA,NA,NA,"B"
36500594,39232690,8000,8000,8000,"36 months",6.49,245.16,"A","A2","Ct Radiographer/Mammographer","4 years","MORTGAGE",52000,"Not Verified","Dec-2014","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=36500594",NA,"debt_consolidation","Debt consolidation","431xx","OH",22.13,0,"Feb-1994",0,69,69,15,2,4703,18.2,22,"f",0,0,8455.84,8455.84,8000,455.84,0,0,0,"Dec-2015",5761.96,NA,"Jan-2016",0,69,1,"INDIVIDUAL",NA,NA,NA,0,0,88536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25900,NA,NA,NA,"B"
31367711,33940947,7200,7200,7200,"36 months",7.69,224.6,"A","A4","commission sales","3 years","MORTGAGE",45000,"Source Verified","Oct-2014","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=31367711",NA,"credit_card","Credit card refinancing","100xx","NY",6.59,0,"Mar-2002",0,NA,44,6,1,3494,28.9,37,"f",4399.62,4399.62,3362.85,3362.85,2800.38,562.47,0,0,0,"Jan-2016",224.6,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,72235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12100,NA,NA,NA,"B"
46694948,49842759,4900,4900,4900,"36 months",25.83,196.99,"G","G2","driver","4 years","RENT",22000,"Verified","May-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=46694948",NA,"other","Other","913xx","CA",27.73,2,"Mar-2002",1,10,NA,18,0,2881,24.4,23,"w",4110.26,4110.26,1561.86,1561.86,789.74,772.12,0,0,0,"Jan-2016",196.99,"Feb-2016","Jan-2016",0,77,1,"INDIVIDUAL",NA,NA,NA,0,0,11565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12300,NA,NA,NA,"B"
2080069,2432566,20500,20500,20475,"36 months",7.9,641.46,"A","A4","University of Florida","10+ years","MORTGAGE",46270,"Verified","Nov-2012","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=2080069",NA,"debt_consolidation","Debt consolidation","326xx","FL",14.38,0,"Sep-1989",0,NA,NA,9,0,19216,35.3,13,"f",0,0,23092.1636227,23064,20500,2592.16,0,0,0,"Dec-2015",641.06,NA,"Nov-2015",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,141924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54400,NA,NA,NA,"B"
38457330,41251199,35000,35000,35000,"60 months",19.24,912.55,"E","E2","Software Enginer","10+ years","MORTGAGE",94000,"Verified","Jan-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=38457330",NA,"credit_card","Credit card refinancing","640xx","MO",14.96,0,"Feb-2001",1,74,NA,18,0,33346,50.6,31,"f",30390.96,30390.96,10913.19,10913.19,4609.04,6304.15,0,0,0,"Jan-2016",912.55,"Feb-2016","Jan-2016",0,74,1,"INDIVIDUAL",NA,NA,NA,0,0,222922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65900,NA,NA,NA,"B"
54524836,58105593,6600,6600,6600,"36 months",8.18,207.37,"B","B1","Manager","10+ years","RENT",45000,"Source Verified","Jul-2015","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=54524836",NA,"vacation","Vacation","934xx","CA",27.97,0,"Jul-1985",1,51,NA,15,0,7306,32.5,27,"w",0,0,6841.94,6841.94,6600,241.94,0,0,0,"Dec-2015",6018.46,NA,"Jan-2016",0,51,1,"INDIVIDUAL",NA,NA,NA,0,0,25915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22500,NA,NA,NA,"B"
27651989,30155148,15000,15000,15000,"36 months",14.99,519.91,"C","C5","Digital Resources Librarian","9 years","MORTGAGE",39580,"Not Verified","Oct-2014","Fully Paid","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=27651989",NA,"debt_consolidation","Debt consolidation","403xx","KY",25.02,0,"Mar-1996",4,NA,NA,9,0,14159,22,19,"f",0,0,16517.13,16517.13,15000,1517.13,0,0,0,"Jun-2015",12877.76,NA,"Dec-2015",0,29,1,"INDIVIDUAL",NA,NA,NA,0,0,28275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64350,NA,NA,NA,"B"
63358477,67700293,15000,15000,15000,"60 months",14.65,354.1,"C","C5","Head sushi chef","3 years","MORTGAGE",60000,"Source Verified","Oct-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=63358477",NA,"credit_card","Credit card refinancing","329xx","FL",12.78,1,"Jun-2007",0,17,NA,10,0,5398,38.8,16,"w",14655.96,14655.96,695.99,695.99,344.04,351.95,0,0,0,"Dec-2015",354.1,"Jan-2016","Jan-2016",0,34,1,"INDIVIDUAL",NA,NA,NA,0,0,201893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13900,NA,NA,NA,"B"
62002922,66195648,5500,5500,5500,"36 months",9.17,175.34,"B","B2","Parts Manager","3 years","RENT",45000,"Source Verified","Oct-2015","Current","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=62002922",NA,"credit_card","Credit card refinancing","485xx","MI",15.71,0,"Jun-1996",0,82,107,8,1,8530,64.1,14,"f",5097,5097,523.22,523.22,403,120.22,0,0,0,"Jan-2016",175.34,"Feb-2016","Jan-2016",0,NA,1,"INDIVIDUAL",NA,NA,NA,0,0,19408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13300,NA,NA,NA,"B"
